index,rank,word
18865,17,make
19706,17,make
20149,17,make
20650,17,make
20750,17,make
21185,17,make
22706,17,make
25060,17,make
25090,17,make
25541,17,make
25570,17,make
25580,17,make
25735,17,make
26096,17,make
26237,17,make
26792,17,make
28475,17,make
30527,17,make
31019,17,make
31210,17,make
31356,17,make
31359,17,make
31362,17,make
31803,17,make
32939,17,make
33229,17,make
34749,17,make
572,18,problems
1341,18,problems
1408,18,problems
1692,18,problems
1730,18,problems
2502,18,problems
2553,18,problems
2563,18,problems
4041,18,problems
4049,18,problems
4294,18,problems
4502,18,problems
6021,18,problems
6052,18,problems
6159,18,problems
6813,18,problems
6830,18,problems
6859,18,problems
6884,18,problems
6892,18,problems
6993,18,problems
7095,18,problems
7332,18,problems
10175,18,problems
11605,18,problems
16328,18,problems
19138,18,problems
19144,18,problems
19449,18,problems
19485,18,problems
19553,18,problems
19633,18,problems
19744,18,problems
19811,18,problems
19849,18,problems
19914,18,problems
20124,18,problems
20534,18,problems
21641,18,problems
21652,18,problems
21666,18,problems
22592,18,problems
23256,18,problems
23663,18,problems
23672,18,problems
23760,18,problems
24127,18,problems
24146,18,problems
24471,18,problems
24895,18,problems
24981,18,problems
25118,18,problems
25275,18,problems
25297,18,problems
25324,18,problems
25713,18,problems
27764,18,problems
28093,18,problems
30642,18,problems
31600,18,problems
226,19,way
352,19,way
369,19,way
783,19,way
2736,19,way
3464,19,way
3519,19,way
4810,19,way
5835,19,way
5967,19,way
6440,19,way
7353,19,way
7697,19,way
8163,19,way
8209,19,way
8881,19,way
9123,19,way
9238,19,way
9991,19,way
10088,19,way
10897,19,way
11114,19,way
11130,19,way
11388,19,way
11731,19,way
12366,19,way
12866,19,way
14582,19,way
14783,19,way
14901,19,way
15132,19,way
15311,19,way
15819,19,way
15955,19,way
16295,19,way
17667,19,way
17792,19,way
17961,19,way
18961,19,way
19363,19,way
19423,19,way
19998,19,way
20008,19,way
20779,19,way
21670,19,way
22529,19,way
22666,19,way
23381,19,way
23416,19,way
23621,19,way
24607,19,way
26496,19,way
26632,19,way
26688,19,way
27891,19,way
28869,19,way
28918,19,way
30657,19,way
34359,19,way
619,20,leftist
671,20,leftist
724,20,leftist
812,20,leftist
1434,20,leftist
1570,20,leftist
1616,20,leftist
1674,20,leftist
1678,20,leftist
1738,20,leftist
1949,20,leftist
1982,20,leftist
2112,20,leftist
2198,20,leftist
2231,20,leftist
2262,20,leftist
2316,20,leftist
2345,20,leftist
2363,20,leftist
2373,20,leftist
2386,20,leftist
2473,20,leftist
2599,20,leftist
2687,20,leftist
3223,20,leftist
3469,20,leftist
3811,20,leftist
3989,20,leftist
4044,20,leftist
10856,20,leftist
13542,20,leftist
31657,20,leftist
31673,20,leftist
31678,20,leftist
31844,20,leftist
32111,20,leftist
32311,20,leftist
32327,20,leftist
32345,20,leftist
32401,20,leftist
32525,20,leftist
32543,20,leftist
32566,20,leftist
32620,20,leftist
32642,20,leftist
32684,20,leftist
32712,20,leftist
32753,20,leftist
33001,20,leftist
33150,20,leftist
33375,20,leftist
33425,20,leftist
33685,20,leftist
33830,20,leftist
33849,20,leftist
33896,20,leftist
33944,20,leftist
34009,20,leftist
34177,20,leftist
34218,20,leftist
34403,20,leftist
2974,21,work
4717,21,work
5022,21,work
5114,21,work
5120,21,work
5177,21,work
5217,21,work
5280,21,work
5622,21,work
7724,21,work
9234,21,work
9244,21,work
9545,21,work
9891,21,work
10567,21,work
11184,21,work
11262,21,work
11601,21,work
11822,21,work
11853,21,work
11859,21,work
11900,21,work
12051,21,work
12135,21,work
12145,21,work
12206,21,work
15257,21,work
16452,21,work
18547,21,work
18561,21,work
18574,21,work
18705,21,work
18712,21,work
18726,21,work
18761,21,work
18784,21,work
19658,21,work
20258,21,work
20269,21,work
20527,21,work
21024,21,work
23492,21,work
24108,21,work
24333,21,work
24625,21,work
25355,21,work
25508,21,work
25917,21,work
26163,21,work
26219,21,work
26308,21,work
26542,21,work
26564,21,work
26584,21,work
34279,21,work
3541,22,man
3578,22,man
3585,22,man
3667,22,man
3752,22,man
3817,22,man
4269,22,man
4284,22,man
5954,22,man
5972,22,man
6188,22,man
6240,22,man
6866,22,man
7014,22,man
7134,22,man
7885,22,man
8709,22,man
8716,22,man
8729,22,man
8785,22,man
8892,22,man
8999,22,man
9030,22,man
9058,22,man
9129,22,man
9135,22,man
9266,22,man
9629,22,man
9736,22,man
9800,22,man
9887,22,man
9998,22,man
10020,22,man
10044,22,man
13094,22,man
13142,22,man
15187,22,man
16952,22,man
17497,22,man
17570,22,man
17605,22,man
17618,22,man
17653,22,man
17672,22,man
18081,22,man
19306,22,man
19327,22,man
19347,22,man
20986,22,man
23376,22,man
23405,22,man
25853,22,man
26966,22,man
27021,22,man
29134,22,man
29678,22,man
29749,22,man
29788,22,man
29801,22,man
29923,22,man
29967,22,man
2045,23,behavior
2191,23,behavior
2374,23,behavior
2387,23,behavior
2880,23,behavior
2922,23,behavior
2955,23,behavior
3074,23,behavior
5874,23,behavior
6089,23,behavior
9363,23,behavior
9418,23,behavior
9483,23,behavior
14045,23,behavior
14080,23,behavior
15249,23,behavior
15437,23,behavior
15590,23,behavior
16004,23,behavior
16183,23,behavior
19147,23,behavior
19883,23,behavior
19926,23,behavior
20455,23,behavior
20843,23,behavior
21257,23,behavior
21415,23,behavior
21450,23,behavior
21484,23,behavior
21508,23,behavior
21644,23,behavior
21775,23,behavior
21842,23,behavior
21955,23,behavior
22184,23,behavior
22560,23,behavior
22691,23,behavior
23030,23,behavior
23044,23,behavior
23141,23,behavior
23163,23,behavior
23218,23,behavior
23273,23,behavior
23288,23,behavior
23457,23,behavior
23570,23,behavior
23589,23,behavior
23675,23,behavior
23691,23,behavior
23785,23,behavior
23967,23,behavior
23992,23,behavior
33040,23,behavior
134,24,even
509,24,even
1283,24,even
3029,24,even
3838,24,even
4010,24,even
4107,24,even
4371,24,even
4932,24,even
5323,24,even
7852,24,even
8540,24,even
9180,24,even
9501,24,even
10179,24,even
10393,24,even
10431,24,even
10691,24,even
11467,24,even
15092,24,even
15121,24,even
15769,24,even
15855,24,even
17841,24,even
18303,24,even
19740,24,even
20718,24,even
20970,24,even
21966,24,even
22449,24,even
23955,24,even
24534,24,even
25137,24,even
25213,24,even
27791,24,even
28241,24,even
29046,24,even
29468,24,even
29540,24,even
30406,24,even
31382,24,even
33326,24,even
1788,25,control
5553,25,control
5568,25,control
8531,25,control
11423,25,control
12459,25,control
12512,25,control
12519,25,control
12746,25,control
12833,25,control
14138,25,control
17843,25,control
18861,25,control
19885,25,control
21481,25,control
21839,25,control
21952,25,control
21986,25,control
22181,25,control
23027,25,control
23270,25,control
23285,25,control
23301,25,control
23309,25,control
23595,25,control
23688,25,control
23756,25,control
23826,25,control
24032,25,control
24059,25,control
24093,25,control
25554,25,control
25797,25,control
25840,25,control
25856,25,control
25875,25,control
25909,25,control
27515,25,control
27845,25,control
27944,25,control
29095,25,control
29686,25,control
29849,25,control
30215,25,control
31589,25,control
31914,25,control
32183,25,control
32915,25,control
33459,25,control
34059,25,control
34350,25,control
34381,25,control
63,26,psychological
123,26,psychological
168,26,psychological
693,26,psychological
786,26,psychological
858,26,psychological
1913,26,psychological
3093,26,psychological
3233,26,psychological
3911,26,psychological
4293,26,psychological
4501,26,psychological
6051,26,psychological
6858,26,psychological
7094,26,psychological
7331,26,psychological
8749,26,psychological
9446,26,psychological
10174,26,psychological
12325,26,psychological
13476,26,psychological
13546,26,psychological
15382,26,psychological
16138,26,psychological
18412,26,psychological
18606,26,psychological
19160,26,psychological
20447,26,psychological
20963,26,psychological
21158,26,psychological
21503,26,psychological
21517,26,psychological
21902,26,psychological
22768,26,psychological
22838,26,psychological
23450,26,psychological
23925,26,psychological
24894,26,psychological
24941,26,psychological
25057,26,psychological
25962,26,psychological
26225,26,psychological
26346,26,psychological
27987,26,psychological
31639,26,psychological
31811,26,psychological
32332,26,psychological
32359,26,psychological
33130,26,psychological
34291,26,psychological
552,27,leftism
561,27,leftism
584,27,leftism
594,27,leftism
682,27,leftism
711,27,leftism
743,27,leftism
798,27,leftism
825,27,leftism
863,27,leftism
882,27,leftism
898,27,leftism
985,27,leftism
2612,27,leftism
3179,27,leftism
4036,27,leftism
31833,27,leftism
31967,27,leftism
32008,27,leftism
32270,27,leftism
32294,27,leftism
32329,27,leftism
32350,27,leftism
32379,27,leftism
32437,27,leftism
32444,27,leftism
32505,27,leftism
32538,27,leftism
32551,27,leftism
32655,27,leftism
33289,27,leftism
33366,27,leftism
33383,27,leftism
33762,27,leftism
33777,27,leftism
33813,27,leftism
33911,27,leftism
33959,27,leftism
34276,27,leftism
34628,27,leftism
34720,27,leftism
34739,27,leftism
34779,27,leftism
34800,27,leftism
314,28,use
2297,28,use
2618,28,use
2827,28,use
2986,28,use
4685,28,use
4799,28,use
5768,28,use
6341,28,use
6362,28,use
6368,28,use
9470,28,use
9976,28,use
10028,28,use
12059,28,use
12817,28,use
13354,28,use
14649,28,use
15961,28,use
16649,28,use
16906,28,use
17196,28,use
17690,28,use
17767,28,use
17832,28,use
17969,28,use
18520,28,use
18602,28,use
21551,28,use
21698,28,use
21768,28,use
22637,28,use
22866,28,use
25958,28,use
26338,28,use
28796,28,use
30092,28,use
30252,28,use
30335,28,use
30347,28,use
31576,28,use
31991,28,use
32169,28,use
32440,28,use
33260,28,use
33354,28,use
33935,28,use
34002,28,use
483,29,example
2410,29,example
2739,29,example
4543,29,example
4920,29,example
5262,29,example
6321,29,example
8906,29,example
9529,29,example
10345,29,example
11617,29,example
11877,29,example
12174,29,example
12758,29,example
12922,29,example
13508,29,example
15440,29,example
15541,29,example
16113,29,example
16399,29,example
16744,29,example
16838,29,example
17562,29,example
18048,29,example
18145,29,example
18329,29,example
18929,29,example
19488,29,example
19814,29,example
20192,29,example
20835,29,example
21145,29,example
22035,29,example
22280,29,example
23483,29,example
25222,29,example
25271,29,example
26572,29,example
28597,29,example
28825,29,example
29086,29,example
29310,29,example
30166,29,example
31133,29,example
507,30,nature
6190,30,nature
6242,30,nature
6435,30,nature
8923,30,nature
14878,30,nature
16963,30,nature
20038,30,nature
20469,30,nature
20596,30,nature
24019,30,nature
24063,30,nature
26875,30,nature
27489,30,nature
27520,30,nature
27524,30,nature
27618,30,nature
27638,30,nature
27654,30,nature
27700,30,nature
27722,30,nature
27732,30,nature
27774,30,nature
27799,30,nature
27823,30,nature
27847,30,nature
27851,30,nature
27878,30,nature
28235,30,nature
28771,30,nature
28912,30,nature
29688,30,nature
29762,30,nature
29804,30,nature
29891,30,nature
29907,30,nature
29919,30,nature
29973,30,nature
30180,30,nature
31700,30,nature
31727,30,nature
31754,30,nature
31770,30,nature
301,31,revolution
308,31,revolution
372,31,revolution
386,31,revolution
14241,31,revolution
14247,31,revolution
14269,31,revolution
14345,31,revolution
18510,31,revolution
19194,31,revolution
19203,31,revolution
20021,31,revolution
20051,31,revolution
20077,31,revolution
20226,31,revolution
20320,31,revolution
20351,31,revolution
20378,31,revolution
24360,31,revolution
27208,31,revolution
27318,31,revolution
28434,31,revolution
28991,31,revolution
29023,31,revolution
29257,31,revolution
29266,31,revolution
29271,31,revolution
29282,31,revolution
30874,31,revolution
33213,31,revolution
33235,31,revolution
400,32,technological
6246,32,technological
6451,32,technological
6481,32,technological
6597,32,technological
12628,32,technological
15163,32,technological
15665,32,technological
16035,32,technological
16802,32,technological
16825,32,technological
17238,32,technological
17331,32,technological
17542,32,technological
17593,32,technological
17976,32,technological
18236,32,technological
18373,32,technological
18501,32,technological
18767,32,technological
18915,32,technological
19023,32,technological
20165,32,technological
21951,32,technological
23284,32,technological
23308,32,technological
26752,32,technological
27102,32,technological
28797,32,technological
28846,32,technological
28881,32,technological
28968,32,technological
29316,32,technological
29876,32,technological
30118,32,technological
30279,32,technological
30307,32,technological
30358,32,technological
30900,32,technological
31530,32,technological
31550,32,technological
31827,32,technological
31959,32,technological
31977,32,technological
1700,33,needs
1735,33,needs
1914,33,needs
2488,33,needs
4208,33,needs
4218,33,needs
4507,33,needs
4582,33,needs
4790,33,needs
4975,33,needs
5001,33,needs
5204,33,needs
5435,33,needs
5451,33,needs
5470,33,needs
7629,33,needs
7743,33,needs
7812,33,needs
7868,33,needs
7900,33,needs
9711,33,needs
10956,33,needs
12326,33,needs
13122,33,needs
13411,33,needs
13418,33,needs
13505,33,needs
15444,33,needs
15997,33,needs
16013,33,needs
16069,33,needs
16097,33,needs
16139,33,needs
16186,33,needs
16318,33,needs
16361,33,needs
17327,33,needs
21923,33,needs
21938,33,needs
22068,33,needs
26025,33,needs
26418,33,needs
34620,33,needs
3263,34,goals
4211,34,goals
4228,34,goals
4388,34,goals
4402,34,goals
4452,34,goals
4458,34,goals
4470,34,goals
4480,34,goals
4508,34,goals
4526,34,goals
4588,34,goals
4599,34,goals
5311,34,goals
5316,34,goals
5534,34,goals
8142,34,goals
8175,34,goals
8464,34,goals
8474,34,goals
9853,34,goals
9858,34,goals
10657,34,goals
10669,34,goals
10678,34,goals
10684,34,goals
10707,34,goals
11454,34,goals
11528,34,goals
12430,34,goals
12434,34,goals
16492,34,goals
16505,34,goals
16551,34,goals
27350,34,goals
30057,34,goals
31651,34,goals
31679,34,goals
31685,34,goals
32596,34,goals
32618,34,goals
32653,34,goals
32690,34,goals
33361,34,goals
478,35,new
6584,35,new
7244,35,new
10414,35,new
11673,35,new
13983,35,new
14003,35,new
14314,35,new
15043,35,new
15072,35,new
15095,35,new
16640,35,new
17923,35,new
17954,35,new
17989,35,new
18296,35,new
18462,35,new
20132,35,new
20838,35,new
21850,35,new
21980,35,new
22640,35,new
22657,35,new
24261,35,new
24997,35,new
25234,35,new
25296,35,new
25323,35,new
26995,35,new
27027,35,new
27261,35,new
27369,35,new
27391,35,new
27421,35,new
27663,35,new
28483,35,new
30757,35,new
32708,35,new
32982,35,new
32988,35,new
2243,36,large
5256,36,large
5674,36,large
6844,36,large
8028,36,large
8277,36,large
8869,36,large
9045,36,large
9468,36,large
10436,36,large
10879,36,large
12258,36,large
12452,36,large
12540,36,large
12835,36,large
13841,36,large
13906,36,large
14870,36,large
14920,36,large
14964,36,large
15340,36,large
15686,36,large
15709,36,large
15784,36,large
17156,36,large
18175,36,large
18406,36,large
20216,36,large
20358,36,large
20976,36,large
22781,36,large
23889,36,large
23915,36,large
25134,36,large
25877,36,large
26488,36,large
26811,36,large
27941,36,large
29815,36,large
31201,36,large
31932,36,large
2072,37,individual
3344,37,individual
3358,37,individual
5517,37,individual
5680,37,individual
5831,37,individual
6618,37,individual
7083,37,individual
7768,37,individual
8683,37,individual
8833,37,individual
8952,37,individual
8979,37,individual
9015,37,individual
10655,37,individual
10689,37,individual
10935,37,individual
11244,37,individual
12464,37,individual
12824,37,individual
13132,37,individual
13270,37,individual
14822,37,individual
15312,37,individual
15645,37,individual
15791,37,individual
16355,37,individual
17934,37,individual
18121,37,individual
20771,37,individual
21253,37,individual
21323,37,individual
22053,37,individual
22575,37,individual
22588,37,individual
22602,37,individual
22675,37,individual
27538,37,individual
29872,37,individual
31899,37,individual
33374,37,individual
33749,37,individual
33890,37,individual
34022,37,individual
34036,37,individual
34300,37,individual
4689,38,surrogate
4752,38,surrogate
4842,38,surrogate
4855,38,surrogate
4925,38,surrogate
4980,38,surrogate
5108,38,surrogate
5190,38,surrogate
5258,38,surrogate
5301,38,surrogate
5357,38,surrogate
5409,38,surrogate
5497,38,surrogate
7914,38,surrogate
8018,38,surrogate
8075,38,surrogate
9860,38,surrogate
10910,38,surrogate
10921,38,surrogate
11028,38,surrogate
11090,38,surrogate
11138,38,surrogate
11144,38,surrogate
11206,38,surrogate
11268,38,surrogate
11367,38,surrogate
11400,38,surrogate
11513,38,surrogate
11545,38,surrogate
11660,38,surrogate
11701,38,surrogate
12131,38,surrogate
12251,38,surrogate
12261,38,surrogate
12436,38,surrogate
13400,38,surrogate
18550,38,surrogate
24112,38,surrogate
32630,38,surrogate
363,39,take
1704,39,take
1780,39,take
2445,39,take
2477,39,take
3354,39,take
4007,39,take
5080,39,take
8312,39,take
8779,39,take
18354,39,take
18363,39,take
19333,39,take
19906,39,take
20145,39,take
20660,39,take
22323,39,take
25341,39,take
26172,39,take
26537,39,take
27074,39,take
27109,39,take
27778,39,take
29120,39,take
29673,39,take
29941,39,take
30421,39,take
30826,39,take
31302,39,take
31705,39,take
32140,39,take
34032,39,take
678,40,get
2991,40,get
3230,40,get
4736,40,get
5277,40,get
5415,40,get
8613,40,get
8640,40,get
9756,40,get
10156,40,get
11054,40,get
11360,40,get
11952,40,get
12141,40,get
13030,40,get
16720,40,get
17302,40,get
18758,40,get
19520,40,get
19637,40,get
21067,40,get
21075,40,get
22123,40,get
22941,40,get
22994,40,get
24301,40,get
25448,40,get
26218,40,get
27751,40,get
28500,40,get
29323,40,get
29338,40,get
30303,40,get
30717,40,get
31221,40,get
32178,40,get
33447,40,get
9289,41,thus
517,42,important
2865,42,important
3155,42,important
3877,42,important
4029,42,important
4451,42,important
5163,42,important
5283,42,important
6126,42,important
7326,42,important
8564,42,important
11039,42,important
11047,42,important
11275,42,important
11542,42,important
12564,42,important
12606,42,important
12780,42,important
13884,42,important
14231,42,important
14511,42,important
17907,42,important
18715,42,important
19114,42,important
19802,42,important
20962,42,important
21820,42,important
22837,42,important
23679,42,important
23838,42,important
24752,42,important
26928,42,important
28117,42,important
28759,42,important
30713,42,important
686,43,much
2385,43,much
3803,43,much
4760,43,much
7500,43,much
8503,43,much
8608,43,much
8619,43,much
8767,43,much
11422,43,much
11988,43,much
12200,43,much
13071,43,much
13537,43,much
16192,43,much
16589,43,much
16795,43,much
17000,43,much
17646,43,much
18170,43,much
20054,43,much
20079,43,much
20159,43,much
21299,43,much
21376,43,much
22999,43,much
24197,43,much
24585,43,much
24911,43,much
29681,43,much
29685,43,much
30596,43,much
31231,43,much
32085,43,much
32334,43,much
33805,43,much
4386,44,must
4516,44,must
5538,44,must
5546,44,must
6622,44,must
7886,44,must
8196,44,must
8417,44,must
8435,44,must
10085,44,must
10155,44,must
12398,44,must
16174,44,must
16305,44,must
16545,44,must
16621,44,must
17831,44,must
19372,44,must
21058,44,must
22491,44,must
24332,44,must
27453,44,must
27466,44,must
27901,44,must
29283,44,must
30048,44,must
30293,44,must
30334,44,must
30798,44,must
31601,44,must
31704,44,must
31711,44,must
33186,44,must
34557,44,must
6196,45,change
6452,45,change
6799,45,change
7002,45,change
7071,45,change
7143,45,change
7165,45,change
7297,45,change
13614,45,change
13629,45,change
13695,45,change
13723,45,change
13737,45,change
13753,45,change
13835,45,change
13882,45,change
13901,45,change
13941,45,change
13967,45,change
14042,45,change
14189,45,change
14223,45,change
14371,45,change
14409,45,change
14830,45,change
14855,45,change
18908,45,change
18994,45,change
19074,45,change
20035,45,change
20056,45,change
22153,45,change
22661,45,change
28318,45,change
32959,45,change
34158,45,change
84,46,world
112,46,world
550,46,world
1189,46,world
5927,46,world
6406,46,world
6428,46,world
8554,46,world
14524,46,world
15511,46,world
15982,46,world
17308,46,world
18076,46,world
20133,46,world
21052,46,world
22695,46,world
24522,46,world
24847,46,world
24914,46,world
25981,46,world
26322,46,world
27262,46,world
29347,46,world
29388,46,world
29417,46,world
29463,46,world
29588,46,world
29646,46,world
30663,46,world
30732,46,world
30766,46,world
31465,46,world
31751,46,world
31792,46,world
33652,46,world
71,47,physical
132,47,physical
166,47,physical
3882,47,physical
4411,47,physical
4460,47,physical
4581,47,physical
4617,47,physical
4801,47,physical
5000,47,physical
5082,47,physical
5150,47,physical
5742,47,physical
7584,47,physical
7613,47,physical
7628,47,physical
8124,47,physical
8756,47,physical
9639,47,physical
9882,47,physical
9927,47,physical
9946,47,physical
9971,47,physical
11159,47,physical
11718,47,physical
14055,47,physical
17290,47,physical
20433,47,physical
20910,47,physical
23939,47,physical
24760,47,physical
26024,47,physical
26825,47,physical
26996,47,physical
29013,47,physical
3032,48,without
4438,48,without
4948,48,without
6512,48,without
7304,48,without
10366,48,without
12305,48,without
12440,48,without
13886,48,without
15030,48,without
15456,48,without
16368,48,without
16799,48,without
16820,48,without
17583,48,without
18272,48,without
18635,48,without
22678,48,without
22760,48,without
22944,48,without
24539,48,without
25547,48,without
27701,48,without
28511,48,without
30324,48,without
30942,48,without
31178,48,without
31213,48,without
31338,48,without
31793,48,without
31809,48,without
31824,48,without
33982,48,without
4200,49,effort
4215,49,effort
4439,49,effort
4512,49,effort
4795,49,effort
4992,49,effort
5030,49,effort
5445,49,effort
5603,49,effort
5795,49,effort
7195,49,effort
7468,49,effort
7485,49,effort
7501,49,effort
7604,49,effort
7625,49,effort
7644,49,effort
7666,49,effort
7788,49,effort
7859,49,effort
8504,49,effort
9093,49,effort
9939,49,effort
10515,49,effort
10774,49,effort
11187,49,effort
11203,49,effort
11211,49,effort
11724,49,effort
11816,49,effort
12112,49,effort
25523,49,effort
30301,49,effort
