index,rank,word
161772,34,goals
170579,34,goals
170740,34,goals
170778,34,goals
175701,34,goals
175804,34,goals
175974,34,goals
176160,34,goals
179602,34,goals
2666,35,new
35447,35,new
38911,35,new
55284,35,new
62156,35,new
74363,35,new
74443,35,new
76106,35,new
80225,35,new
80397,35,new
80507,35,new
88892,35,new
94802,35,new
95775,35,new
95936,35,new
96133,35,new
97814,35,new
98748,35,new
108069,35,new
111962,35,new
117443,35,new
118160,35,new
121525,35,new
121624,35,new
130481,35,new
134445,35,new
135671,35,new
136021,35,new
136163,35,new
144898,35,new
145105,35,new
146387,35,new
146937,35,new
147067,35,new
147229,35,new
148493,35,new
153005,35,new
161057,35,new
161156,35,new
165531,35,new
176254,35,new
177680,35,new
177708,35,new
12016,36,large
28115,36,large
30370,36,large
36888,36,large
37863,36,large
38370,36,large
38478,36,large
42230,36,large
42954,36,large
44263,36,large
47372,36,large
48240,36,large
50339,36,large
55417,36,large
57808,36,large
59946,36,large
65291,36,large
66343,36,large
66780,36,large
68372,36,large
73609,36,large
73929,36,large
79250,36,large
79507,36,large
79743,36,large
81928,36,large
83805,36,large
83930,36,large
84333,36,large
85038,36,large
87323,36,large
91696,36,large
97162,36,large
98416,36,large
108574,36,large
109422,36,large
112759,36,large
122312,36,large
123784,36,large
128421,36,large
128591,36,large
129725,36,large
135143,36,large
139057,36,large
142257,36,large
143934,36,large
150025,36,large
160438,36,large
166717,36,large
168195,36,large
172114,36,large
183127,36,large
9053,37,individual
11201,37,individual
11902,37,individual
17947,37,individual
18019,37,individual
29543,37,individual
29840,37,individual
30398,37,individual
30457,37,individual
31212,37,individual
35424,37,individual
35648,37,individual
38109,37,individual
41548,37,individual
46264,37,individual
46383,37,individual
47169,37,individual
47775,37,individual
47908,37,individual
48090,37,individual
56603,37,individual
56775,37,individual
58121,37,individual
59829,37,individual
66408,37,individual
68313,37,individual
68761,37,individual
69883,37,individual
70603,37,individual
78970,37,individual
81753,37,individual
83569,37,individual
84029,37,individual
84363,37,individual
84408,37,individual
87357,37,individual
88560,37,individual
95833,37,individual
96873,37,individual
97797,37,individual
98401,37,individual
99702,37,individual
101047,37,individual
111618,37,individual
112295,37,individual
114056,37,individual
114128,37,individual
114220,37,individual
114576,37,individual
118568,37,individual
121231,37,individual
121292,37,individual
121367,37,individual
121724,37,individual
128535,37,individual
147816,37,individual
155031,37,individual
160403,37,individual
160741,37,individual
171918,37,individual
171960,37,individual
179667,37,individual
181732,37,individual
182532,37,individual
182933,37,individual
183183,37,individual
183255,37,individual
183301,37,individual
184679,37,individual
25160,38,surrogate
25476,38,surrogate
25910,38,surrogate
25989,38,surrogate
26348,38,surrogate
26640,38,surrogate
27279,38,surrogate
27768,38,surrogate
28126,38,surrogate
28347,38,surrogate
28632,38,surrogate
28925,38,surrogate
29435,38,surrogate
42346,38,surrogate
42898,38,surrogate
43187,38,surrogate
52425,38,surrogate
57974,38,surrogate
58035,38,surrogate
58628,38,surrogate
58984,38,surrogate
59226,38,surrogate
59257,38,surrogate
59596,38,surrogate
59956,38,surrogate
60442,38,surrogate
60638,38,surrogate
61258,38,surrogate
61464,38,surrogate
62071,38,surrogate
62296,38,surrogate
64633,38,surrogate
65258,38,surrogate
65304,38,surrogate
66234,38,surrogate
71261,38,surrogate
99200,38,surrogate
129738,38,surrogate
175868,38,surrogate
2002,39,take
9179,39,take
9556,39,take
13113,39,take
13321,39,take
17626,39,take
18002,39,take
21507,39,take
27049,39,take
27130,39,take
29673,39,take
44477,39,take
46902,39,take
70390,39,take
87061,39,take
96613,39,take
97199,39,take
98114,39,take
98157,39,take
103290,39,take
103677,39,take
106784,39,take
108132,39,take
109115,39,take
111014,39,take
118225,39,take
119913,39,take
136253,39,take
140624,39,take
142521,39,take
145355,39,take
145558,39,take
148526,39,take
149136,39,take
151360,39,take
156587,39,take
158671,39,take
159679,39,take
160013,39,take
161121,39,take
163724,39,take
165918,39,take
168746,39,take
170880,39,take
173275,39,take
180658,39,take
180789,39,take
183238,39,take
183325,39,take
2439,40,get
3761,40,get
16008,40,get
17345,40,get
25398,40,get
28236,40,get
28965,40,get
30781,40,get
35255,40,get
46033,40,get
46154,40,get
51856,40,get
53931,40,get
55040,40,get
58182,40,get
58778,40,get
59637,40,get
60417,40,get
63717,40,get
64708,40,get
67516,40,get
69359,40,get
89290,40,get
92518,40,get
93524,40,get
96621,40,get
97207,40,get
100447,40,get
103393,40,get
103653,40,get
104688,40,get
105315,40,get
107417,40,get
112917,40,get
113233,40,get
113257,40,get
113264,40,get
118939,40,get
123151,40,get
123459,40,get
130712,40,get
136806,40,get
140858,40,get
148986,40,get
149271,40,get
150934,40,get
153093,40,get
157751,40,get
157841,40,get
163152,40,get
163805,40,get
165312,40,get
168305,40,get
171134,40,get
173465,40,get
176044,40,get
180087,40,get
34815,41,thus
49404,41,thus
63424,41,thus
118758,41,thus
121908,41,thus
129878,41,thus
147357,41,thus
169315,41,thus
172436,41,thus
2511,42,important
2900,42,important
10497,42,important
15322,42,important
16879,42,important
20777,42,important
21629,42,important
23796,42,important
27621,42,important
28264,42,important
29213,42,important
32841,42,important
39341,42,important
45782,42,important
58697,42,important
58743,42,important
59993,42,important
61442,42,important
66911,42,important
67129,42,important
68066,42,important
73821,42,important
75648,42,important
77226,42,important
95684,42,important
100192,42,important
102516,42,important
106229,42,important
112678,42,important
117271,42,important
122608,42,important
127248,42,important
128118,42,important
133145,42,important
142655,42,important
144513,42,important
150980,42,important
154534,42,important
161839,42,important
165288,42,important
175439,42,important
3800,43,much
12787,43,much
20389,43,much
25525,43,much
40237,43,much
45483,43,much
46004,43,much
46058,43,much
46835,43,much
60751,43,much
63896,43,much
64977,43,much
69556,43,much
71992,43,much
86496,43,much
88596,43,much
89698,43,much
90817,43,much
94279,43,much
97140,43,much
107623,43,much
107765,43,much
108205,43,much
114457,43,much
114873,43,much
123484,43,much
130186,43,much
132301,43,much
133968,43,much
159717,43,much
159733,43,much
164643,43,much
168355,43,much
172972,43,much
174337,43,much
182020,43,much
23450,44,must
24178,44,must
29660,44,must
29707,44,must
35669,44,must
42186,44,must
43799,44,must
45045,44,must
45143,44,must
53573,44,must
53926,44,must
66049,44,must
86403,44,must
87093,44,must
88354,44,must
88787,44,must
95292,44,must
103864,44,must
113174,44,must
120799,44,must
130878,44,must
147377,44,must
147434,44,must
149792,44,must
157529,44,must
161726,44,must
163100,44,must
163323,44,must
165771,44,must
170304,44,must
170875,44,must
170922,44,must
178765,44,must
186125,44,must
33241,45,change
34434,45,change
34633,45,change
34677,45,change
34952,45,change
35029,45,change
35102,45,change
36645,45,change
37712,45,change
38045,45,change
38394,45,change
38513,45,change
39179,45,change
40875,45,change
72433,45,change
72515,45,change
72882,45,change
73025,45,change
73042,45,change
73093,45,change
73180,45,change
73407,45,change
73573,45,change
73810,45,change
73906,45,change
74124,45,change
74280,45,change
74629,45,change
74785,45,change
75441,45,change
75602,45,change
75870,45,change
75911,45,change
75965,45,change
76403,45,change
76616,45,change
79019,45,change
79167,45,change
79735,45,change
79888,45,change
94372,45,change
95047,45,change
95951,45,change
101315,45,change
101807,45,change
102302,45,change
105109,45,change
107525,45,change
107636,45,change
109060,45,change
119062,45,change
121648,45,change
124143,45,change
135149,45,change
135259,45,change
152130,45,change
177559,45,change
183855,45,change
492,46,world
670,46,world
3085,46,world
6468,46,world
31710,46,world
34413,46,world
34532,46,world
45717,46,world
77297,46,world
82812,46,world
85463,46,world
92539,46,world
96643,46,world
108073,46,world
113144,46,world
121838,46,world
131939,46,world
133594,46,world
133980,46,world
139619,46,world
141392,46,world
146391,46,world
152438,46,world
157555,46,world
157875,46,world
158080,46,world
158253,46,world
158501,46,world
159202,46,world
159509,46,world
159532,46,world
164996,46,world
165393,46,world
165585,46,world
169591,46,world
171152,46,world
171352,46,world
181206,46,world
416,47,physical
786,47,physical
966,47,physical
20813,47,physical
23560,47,physical
23846,47,physical
24549,47,physical
24760,47,physical
25718,47,physical
26745,47,physical
27139,47,physical
27540,47,physical
30727,47,physical
40680,47,physical
40833,47,physical
40913,47,physical
43448,47,physical
46528,47,physical
46780,47,physical
51223,47,physical
52555,47,physical
52770,47,physical
52877,47,physical
53018,47,physical
59334,47,physical
62400,47,physical
74699,47,physical
92447,47,physical
109832,47,physical
112371,47,physical
128771,47,physical
133188,47,physical
139810,47,physical
144006,47,physical
144902,47,physical
145042,47,physical
156027,47,physical
16216,48,without
23720,48,without
26489,48,without
35007,48,without
39222,48,without
55027,48,without
65546,48,without
66260,48,without
73836,48,without
80133,48,without
82545,48,without
87427,48,without
89724,48,without
89848,48,without
93941,48,without
97684,48,without
99714,48,without
121747,48,without
122181,48,without
123167,48,without
132025,48,without
137332,48,without
148712,48,without
153150,48,without
163264,48,without
166625,48,without
168073,48,without
168258,48,without
168936,48,without
171358,48,without
171449,48,without
171532,48,without
182975,48,without
11709,49,effort
22473,49,effort
22560,49,effort
23728,49,effort
24163,49,effort
25687,49,effort
26708,49,effort
26898,49,effort
29130,49,effort
29652,49,effort
29999,49,effort
30998,49,effort
38650,49,effort
40097,49,effort
40169,49,effort
40242,49,effort
40784,49,effort
40899,49,effort
40998,49,effort
41095,49,effort
41641,49,effort
42054,49,effort
45488,49,effort
47080,49,effort
48452,49,effort
52833,49,effort
55858,49,effort
56812,49,effort
57221,49,effort
59487,49,effort
59575,49,effort
59627,49,effort
62434,49,effort
62977,49,effort
64552,49,effort
88040,49,effort
88372,49,effort
137206,49,effort
163142,49,effort
